ORIGEN,PRODUCTO,GRADO DE ALCOHOL,REGISTRO SANITARIO,VIGENCIA DE REGISTRO SANITARIO,RESOLUCIÓN DE REGISTRO SANITARIO,PRODUCTOR,NOMBRE EMPRESA DISTRIBUIDORA,NIT
N,V. Esp Rosado Jumbo (6º),6,INVIMA 2002L-0000845,28/11/2022,12033025,CANDIOTA DE VINOS Y LICORES S.A.,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
N,V. Esp Rosado Jumbo (6º),6,INVIMA 2002L-0000845,28/11/2022,12033025,CANDIOTA DE VINOS Y LICORES S.A.,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
N,V. Gas. Casa La Viña,6,INVIMA 2012L-0005685,16/02/2022,17039932,CASA LA VIÑA LTDA,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V. I8 Blanco Chardonnay,13.26,INVIMA 2017L-0008871,29/08/2027,20010326,VINAL COLOMBIA S.A.S,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V. I8 Blanco Chardonnay Reserva,13.26,INVIMA 2017L-0008871,29/08/2027,20010326,VINAL COLOMBIA SAS,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V. I8 Blanco Sauvignon Blanc,13.26,INVIMA 2017L-0008871,29/08/2027,20010326,VINAL COLOMBIA S.A.S,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V. I8 Sauvignon Blanc Reserva,13.26,INVIMA 2017L-0008871,29/08/2027,20010326,VINAL COLOMBIA S.A.S,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V. I8 Tinto Cabernet Sauvignon,13.26,INVIMA 2017L-0008871,29/08/2027,20010326,VINAL COLOMBIA SAS,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V. I8 Tinto Cabernet Sauvignon Reserva,13.26,INVIMA 2017L-0008871,29/08/2027,20010326,VINAL COLOMBIA SAS,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V. I8 Tinto Carmenere,13.26,INVIMA 2017L-0008871,29/08/2027,20010326,VINAL COLOMBIA SAS,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V. I8 Tinto Carmenere Reserva,13.26,INVIMA 2017L-0008871,29/08/2027,20010326,VINAL COLOMBIA SAS,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V. I8 Tinto Merlot,13.26,INVIMA 2017L-0008871,29/08/2027,20010326,VINAL COLOMBIA SAS,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V. I8 Tinto Merlot Reserva,13.26,INVIMA 2017L-0008871,29/08/2027,20010326,VINAL COLOMBIA SAS,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V. Ig Lisboa Rosado Rose Mina Velha,13.13,INVIMA 2014L-0007012,21/03/2024,15034496,MADRE COLOMBIA SAS,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
N,V. Manzanilla Jumbo 6°,6,INVIMA 2002L-0000907,8/08/2023,13021217,CANDIOTA DE VINOS Y LICORES S.A.,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V. Mina Velha Tinto Reserva,13.13,INVIMA 2014L-0007012,21/03/2024,22043022,VINAL COLOMBIA S.A.S,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
N,V. Moscatel Adan'S (C.V.L.),6,INVIMA 2002L-0000544,15/12/2021,12003292,CANDIOTA DE VINOS Y LICORES S.A.,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
N,V. Moscatel Adan'S (C.V.L.),6,INVIMA 2002L-0000544,15/12/2021,9003133,CANDIOTA DE VINOS Y LICORES S.A.,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
N,V. Moscato Passito Casa La Viña,6,INVIMA 2012L-0005686,7/02/2022,17040627,CASA LA VIÑA LTDA,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
N,V. Moscato Passito Casa La Viña,6,INVIMA 2012L-0005686,7/02/2022,17040627,CASA LA VIÑA LTDA,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V. Porto Ruby Pocas,19.2,INVIMA 2019L-0009803,8/02/2029,19001614,VINAL COLOMBIA S.A.S,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V. Porto Tawny Pocas,19.2,INVIMA 2019L-0009803,8/02/2029,19001614,VINAL COLOMBIA S.A.S,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V. Porto White Pocas,19.2,INVIMA 2019L-0009803,8/02/2029,19001614,VINAL COLOMBIA S.A.S,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V. Quinta De S. Sebastiao Blanco Rva,13.18,INVIMA 2014L-0007014,21/03/2024,22035621,VINAL COLOMBIA SAS,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V. R. Dolce Emilia Lambrusco Estefanya,8.09,INVIMA 2019L-0009981,17/05/2029,19014689,IMPORTACIONES GRUCAL SAS,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V. Ros. Ig Lisboa Mil Caminho,13.13,INVIMA 2015L-0007963,21/12/2025,15047858,,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V. Rosado Dolce Lambrusco Estefanya,8.09,INVIMA 2019L-0009981,17/05/2029,19014689,IMPORTACIONES GRUCAL SAS,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V. Sauv. Blanc Sol De Chile,13.33,INVIMA 2017L-0008579,26/01/2027,20020813,VINAL COLOMBIA S.A.S,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V. Sauv. Blanc-Chardonnay Isla Negra,12.36,INVIMA 2007L-0003609,26/09/2026,17036721,IMPORTACIONES GRUCAL S.A.S,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V. Sol De Chile Cab. Sauv.,13.33,INVIMA 2017L-0008579,26/01/2027,20020813,VINAL COLOMBIA S.A.S,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V. Sol De Chile Rose,13.34,INVIMA 2017L-0008579,26/01/2027,21029679,VINAL COLOMBIA S.A.S.,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V. Sol De Chile Tinto Reserva Cab Sauv,13.33,INVIMA 2017L-0008579,26/01/2027,20020813,VINAL COLOMBIA SAS,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V. Syrah Reserva Sol De Chile,13.33,INVIMA 2017L-0008579,26/01/2027,20020813,VINAL COLOMBIA S.A.S.,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V. T. Carmenere Sol De Chile,13.1,INVIMA 2016L-0008507,14/12/2026,20023670,VINAL COLOMBIA S.A.S,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V. T. Ig Lisboa Mil Caminhos,13.13,INVIMA 2015L-0007963,21/12/2025,15047858,VINAL COLOMBIA SAS,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V. T. Porto Tawny Porto Cruz,19.21,INVIMA 2016L-0008494,1/12/2026,16047590,IMPORTACIONES GRUCAL S.A.S,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V. T. Porto Tawny Porto Cruz,19.21,INVIMA 2016L-0008494,1/12/2026,16047590,IMPORTACIONES GRUCAL S.A.S.,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V. T. Tempranillo Viejo Mundo Crianza,14.22,INVIMA 2016L-0008513,19/12/2026,16049544,SIMON COLOMBIA LTDA,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V. T. Tempranillo Viejo Mundo Roble,14.22,INVIMA 2016L-0008513,19/12/2026,16049544,SIMON COLOMBIA LTDA,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V. Tinto (Red) Mina Velha,13.17,INVIMA 2014L-0007012,21/03/2024,14005231,MADRE COLOMBIA SAS,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V. Tinto Isla Negra,11.89,INVIMA 2016L-0008389,7/10/2026,16036244,IMPORTACIONES GRUCAL S.A.S.,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V. Venganzones Viejo Tinto M. Temprani,14.26,INVIMA 2016L-0008513,19/12/2026,21047945,SIMON COLOMBIA LTDA,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V. Verde Branco Casal Garcia,9.4,INVIMA 2017L-0008557,17/02/2027,17000164,,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V. Verde Rosado Casal Garcia,9.4,INVIMA 2017L-0008557,17/02/2027,17000164,,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V.Adega Ponte De Lima Verde Branco Lou,10.59,INVIMA 2017L-0008811,24/07/2027,19005243,VINAL COLOMBIA SAS,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V.B. Var Torrontes Marca San Huberto,12.98,INVIMA 2014L-0007041,11/04/2024,16001637,IMPORTACIONES GRUCAL LTDA,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V.B. Var. Torrontes Marca San Huberto,12.98,INVIMA 2014L-0007041,11/04/2024,16001637,IMPORTACIONES GRUCAL LTDA,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V.T Res Varietal Cab Sauv San Huberto,13.72,INVIMA 2014L-0007120,26/06/2024,14015727,IMPORTACIONES GRUCAL LTDA,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V.T Reserva Varietal Merlot San Hubert,13.72,INVIMA 2014L-0007120,26/06/2024,14015727,IMPORTACIONES GRUCAL LTDA,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V.T Reserva Varietal Syrah San Huberto,13.72,INVIMA 2014L-0007120,26/06/2024,14015727,IMPORTACIONES GRUCAL LTDA,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V.T Rva. Var Malbec San Huberto,13.72,INVIMA 2014L-0007120,26/06/2024,16006352,IMPORTACIONES GRUCAL LTDA,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V.T Var Bonarda Marca San Huberto,12.98,INVIMA 2014L-0007041,11/04/2024,16001637,IMPORTACIONES GRUCAL LTDA,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V.T. Var. Cab. Sau. Marca San Huberto,12.98,INVIMA 2014L-0007041,11/04/2024,16001637,IMPORTACIONES GRUCAL LTDA,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V.T. Varietal Malbec Marca San Hubert,12.98,INVIMA 2014L-0007041,11/04/2024,16001637,IMPORTACIONES GRUCAL LTDA,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,V.T. Varietal Malbec Marca San Huberto,12.98,INVIMA 2014L-0007041,11/04/2024,16001637,IMPORTACIONES GRUCAL LTDA,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,Vo. Poliakov,37.4,INVIMA 2017L-0008918,15/09/2027,17034967,IMPORTACIONES GRUCAL S.A.S,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,Vo. Poliakov,37.4,INVIMA 2017L-0008918,15/09/2027,17052583,IMPORTACIONES GRUCAL SAS,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,Vo. Zemski,37.74,INVIMA 2022L-0011441,1/02/2032,22003063,INVERSIONES LA CARETA SAS,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,W. Blended Scotch Distillers Legend,40.1,INVIMA 2019L-0009962,7/05/2029,19013450,IMPORTACIONES GRUCAL S.A.S.,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,W. Blended Scotch Distillers Legend,40.1,INVIMA 2019L-0009962,7/05/2029,19013450,IMPORTACIONES GRUCAL S.A.S.,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,W. Label 5 12 Yo,40.08,INVIMA 2016L-0008518,29/12/2026,16050530,IMPORTACIONES GRUCAL S.A.S.,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,W. Label 5 Gold Heritage,40.02,INVIMA 2017L-0008556,25/01/2027,17026501,IMPORTACIONES GRUCAL S.A.S,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,W. Royal Choice Blended Scotch,40.1,INVIMA 2019L-0009895,2/04/2029,19008057,IMPORTACIONES GRUCAL S.A.S.,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,W. Royal Choice Blended Scotch,40.1,INVIMA 2019L-0009895,2/04/2029,19008057,IMPORTACIONES GRUCAL S.A.S.,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,W. Scotch Label 5,40,INVIMA 2011L-0005507,7/10/2024,16037259,IMPORTACIONES GRUCAL S.A.S,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,W. Scotch Label 5,40,INVIMA 2011L-0005507,7/10/2024,16037259,IMPORTACIONES GRUCAL S.A.S,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,W. Scotch Label 5,40,INVIMA 2011L-0005507,10/06/2024,16037259,IMPORTACIONES GRUCAL S.A.S.,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,W. Scotch Label 5,40,INVIMA 2011L-0005507,7/10/2024,11035639,IMPORTACIONES GRUCAL LTDA,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,W. Scotch Label 5,40,INVIMA 2011L-0005507,7/10/2024,11035639,IMPORTACIONES GRUCAL LTDA,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,W. Sotch Label 5,40,INVIMA 2011L-0005507,7/10/2024,16037259,IMPORTACIONES GRUCAL S.A.S.,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,W. Sotch Label 5,40,INVIMA 2011L-0005507,7/10/2024,16037259,IMPORTACIONES GRUCAL S.A.S.,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
I,W. Sotch Label 5,40,INVIMA 2011L-0005507,7/10/2024,16037259,IMPORTACIONES GRUCAL S.A.S.,RODRIGUEZ Q. ALEXANDER/J&M DIST BRISSART,100278640
N,Ap No Vin L Vo Ron Frutas Tro Hawai 50,12,INVIMA 2012L-0005744,4/04/2022,12021859,CASA DRUMONT LTDA,VELASQUEZ ARANGO JAIME A/ESTANQ. POPULAR,102648908
N,Ap. Crema De Whisky Hawaii (12),12,INVIMA 2009L-0004299,3/04/2019,11024215,CASA DRUMONT LTDA,VELASQUEZ ARANGO JAIME A/ESTANQ. POPULAR,102648908
N,Ap. Crema De Whisky Hawaii (12),12,INVIMA 2009L-0004299,3/04/2019,11024215,CASA DRUMONT LTDA,VELASQUEZ ARANGO JAIME A/ESTANQ. POPULAR,102648908
N,Beb. Emb. Sab. A Malta Magalett,1.2,RSAD19I39712,5/03/2022,12004181,CASA DRUMONT LTDA,VELASQUEZ ARANGO JAIME A/ESTANQ. POPULAR,102648908
N,Beb. Emb. Sab. Frambuesa Drumonti,2.4,RSAD19I32409,2/06/2019,15012502,CASA DRUMONT LTDA,VELASQUEZ ARANGO JAIME A/ESTANQ. POPULAR,102648908
N,Beb. Emb. Sab. Fresa Drumonti,2,RSAD19I32409,2/06/2019,11038348,CASA DRUMONT LTDA,VELASQUEZ ARANGO JAIME A/ESTANQ. POPULAR,102648908
N,Beb. Emb. Sab. Fresa Drumonti,2.4,RSAD19I32409,2/06/2019,11038348,CASA DRUMONT LTDA,VELASQUEZ ARANGO JAIME A/ESTANQ. POPULAR,102648908
N,Beb. Emb. Sab. Manzana Magalett,1.2,RSAD19I39712,5/03/2022,12009668,CASA DRUMONT LTDA,VELASQUEZ ARANGO JAIME A/ESTANQ. POPULAR,102648908
N,Beb. Emb. Sab. Uva Magalett,1.2,RSAD19I39712,5/03/2022,12009668,CASA DRUMONT LTDA,VELASQUEZ ARANGO JAIME A/ESTANQ. POPULAR,102648908
N,V. De Uva Drumonello,8,INVIMA 2011L-0005278,25/05/2021,14040429,CASA DRUMONT LTDA,VELASQUEZ ARANGO JAIME A/ESTANQ. POPULAR,102648908
N,V. Esp. Blanco Drumonti,6,INVIMA 2009L-0004428,27/07/2019,9025848,CASA DRUMONT LTDA,VELASQUEZ ARANGO JAIME A/ESTANQ. POPULAR,102648908
N,V. Esp. Rosado Drumonti,6,INVIMA 2009L-0004428,27/07/2019,9025848,CASA DRUMONT LTDA,VELASQUEZ ARANGO JAIME A/ESTANQ. POPULAR,102648908
N,V. T. Merlot Drumonti 6°,6,INVIMA 2009L-0004303,3/04/2019,10020306,CASA DRUMONT LTDA,VELASQUEZ ARANGO JAIME A/ESTANQ. POPULAR,102648908
N,V. T. Merlot Drumonti 6°,6,INVIMA 2009L-0004303,3/04/2019,10020306,CASA DRUMONT LTDA,VELASQUEZ ARANGO JAIME A/ESTANQ. POPULAR,102648908
N,V. Tinto Merlot Drumonti,10,INVIMA 2009L-0004303,3/04/2019,9017189,CASA DRUMONT LTDA,VELASQUEZ ARANGO JAIME A/ESTANQ. POPULAR,102648908
N,V. Cava Del Rancho T. Dulce Isabella,10,INVIMA 2020L-0010509,26/03/2030,20006788,VITA VID 1 S.A.S,GOMEZ CARDONA DIANA CAROLINA,10613723637
I,Gin. The Hatman London Dry,40.02,INVIMA 2019L-0010146,14/08/2029,19032114,THE WINE COLLECTION S.A.S.,DELGADO MARIN LUISA FERNANDA,10882551423
I,Gin. The Hatman Strawberry,40.03,INVIMA 2019L-0010147,14/08/2029,19032115,THE WINE COLLECTION S.A.S.,DELGADO MARIN LUISA FERNANDA,10882551423
I,V. Esp. Aurum,11.29,INVIMA 2016L-0008099,16/03/2026,16006635,THE WINE COLLECTION S.A.S.,DELGADO MARIN LUISA FERNANDA,10882551423
I,V. T. Syrah Cuevas Reales,13.46,INVIMA 2016L-0008151,20/04/2026,16010303,THE WINE COLLECTION S.A.S.,DELGADO MARIN LUISA FERNANDA,10882551423
I,V. T. Tempranillo Cuevas Reales,13.46,INVIMA 2016L-0008151,20/04/2026,16010303,THE WINE COLLECTION S.A.S.,DELGADO MARIN LUISA FERNANDA,10882551423
I,W. Balthus 12 Años,40,INVIMA 2016L-0008371,3/10/2026,19020764,,DELGADO MARIN LUISA FERNANDA,10882551423
I,W. Balthus 12 Años,40,INVIMA 2016L-0008371,3/10/2026,16035673,,DELGADO MARIN LUISA FERNANDA,10882551423
I,W. Balthus 12 Años,40,INVIMA 2016L-0008371,3/10/2026,16035673,,DELGADO MARIN LUISA FERNANDA,10882551423
I,W. Balthus 12 Años,40,INVIMA 2016L-0008371,3/10/2026,16035673,THE WINE COLLECTION S.A.S.,DELGADO MARIN LUISA FERNANDA,10882551423
N,C. Sierra Morena Roja Tipo Irlandesa,4.68,INVIMA 2013L-0006520,4/06/2023,22038022,HENAO CEBALLOS LAURA CAROLINA,HENAO CEBALLOS LAURA CAROLINA,10882643030
N,C. Art Coffee Stout Happy Colibri,7,INVIMA 2019L-0010014,26/06/2029,19020059,CERVECERIA NEVADA S.A.S.,INCORPORADO - LIASCOS DIAZ LORENA ANDRE,10883114030
N,C. Art Coffee Stout Happy Colibri (B19),7,INVIMA 2019L-0010014,26/06/2029,19020059,CERVECERIA NEVADA S.A.S.,INCORPORADO - LIASCOS DIAZ LORENA ANDRE,10883114030
N,C. Art Pale Ale Happy Ayu,5,INVIMA 2019L-0010015,26/06/2029,19020060,CERVECERIA NEVADA S.A.S.,INCORPORADO - LIASCOS DIAZ LORENA ANDRE,10883114030
N,C. Art Pale Ale Happy Ayu (B19),5,INVIMA 2019L-0010015,26/06/2029,19020060,CERVECERIA NEVADA S.A.S.,INCORPORADO - LIASCOS DIAZ LORENA ANDRE,10883114030
N,C. Tipo Irish Red Ale Happy Tucan (B19.5),5,INVIMA 2016L-0008366,27/09/2026,17046509,CERVECERIA NEVADA S.A.S.,INCORPORADO - LIASCOS DIAZ LORENA ANDRE,10883114030
N,Cerveza Happy Nebbi (B19.5),5,INVIMA 2017L-0008864,20/09/2027,17031947,CERVECERIA NEVADA S.A.S.,INCORPORADO - LIASCOS DIAZ LORENA ANDRE,10883114030
N,Cerveza Happy Nebbi (C30x330),5,INVIMA 2017L-0008864,20/09/2027,17031947,CERVECERIA NEVADA S.A.S.,INCORPORADO - LIASCOS DIAZ LORENA ANDRE,10883114030
N,Cerveza Happy Tucan (C30x330),5,INVIMA 2016L-0008366,27/09/2026,17013451,CERVECERIA NEVADA S.A.S.,INCORPORADO - LIASCOS DIAZ LORENA ANDRE,10883114030
N,Ap. Crema De Whisky Sublime,14,INVIMA 2013L-0006941,2/01/2024,13037229,ACOSTA TORRES ROSALINA,BETANCUR VICTOR MANUEL,11127626971
N,Ap. Crema Sublime Sabor A Cafe (Vyls),14,INVIMA2021LM-0011373,30/12/2026,22033129,VINOS Y LICORES DE SANTANDER S.A.S.,BETANCUR VICTOR MANUEL,11127626971
N,Ap. Esquinazo De Ag. Sin Azucar (Vyls),10,INVIMA 2013L-0006940,3/01/2024,22035030,VINOS Y LICORES DE SANTANDER S.A.S.,BETANCUR VICTOR MANUEL,11127626971
N,Ap. Esquinazo De Ag. Sin Azucar (Vyls),10,INVIMA 2013L-0006940,3/01/2024,22035030,VINOS Y LICORES DE SANTANDER S.A.S.,BETANCUR VICTOR MANUEL,11127626971
N,Ap. Esquinazo De Ag. Sin Azucar (Vyls),10,INVIMA 2013L-0006940,3/01/2024,22035030,VINOS Y LICORES DE SANTANDER S.A.S.,BETANCUR VICTOR MANUEL,11127626971
N,Ap. Sublime Crema De Whisky (Vyls),14,INVIMA 2013L-0006941,2/01/2024,22033126,VINOS Y LICORES DE SANTANDER S.A.S.,BETANCUR VICTOR MANUEL,11127626971
N,Ap.De Aguardiente Sin Azucar Esquinazo,10,INVIMA 2013L-0006940,3/01/2024,13037228,ACOSTA TORRES ROSALINA,BETANCUR VICTOR MANUEL,11127626971
N,Ap.De Aguardiente Sin Azucar Esquinazo,10,INVIMA 2013L-0006940,3/01/2024,13037228,ACOSTA TORRES ROSALINA,BETANCUR VICTOR MANUEL,11127626971
N,Ap.De Aguardiente Sin Azucar Esquinazo,10,INVIMA 2013L-0006940,3/01/2024,13037228,ACOSTA TORRES ROSALINA,BETANCUR VICTOR MANUEL,11127626971
N,Beb. Emb. Sab Champ Salome Sublime 1°,1,19|21210,9/10/2018,12108120,ACOSTA TORRES ROSALINA,BETANCUR VICTOR MANUEL,11127626971
N,Beb. Emb. Salome S. Catal. Sab V. Manzana,1.1,RSAJ19I8312,26/03/2022,12023648,ACOSTA TORRES ROSALINA,BETANCUR VICTOR MANUEL,11127626971
N,Beb. Emb. Sublime Gas. Sabor Vino,1,RSA-0019175-2022,23/05/2027,22031925,VINOS Y LICORES DE SANTANDER S.A.S.,BETANCUR VICTOR MANUEL,11127626971
N,Beb. Emb. Sublime Sab. V. Moscatel,1.1,RSAJ19I8312,26/03/2022,12023648,ACOSTA TORRES ROSALINA,BETANCUR VICTOR MANUEL,11127626971
N,Beb. Emb. Sublime Sabor Vino (Vyls),1,RSA-0019175-2022,23/05/2027,22031925,VINOS Y LICORES DE SANTANDER S.A.S.,BETANCUR VICTOR MANUEL,11127626971
N,Beb. Emb. Sublime Sabor Vino Manzana,1,RSA-0019175-2022,23/05/2027,22031925,VINOS Y LICORES DE SANTANDER S.A.S.,BETANCUR VICTOR MANUEL,11127626971
N,Beb.Emb. Sublime Sabor A Champaña 1.1°,1.1,RSAJ19I8312,23/03/2022,12006513,ACOSTA TORRES ROSALINA,BETANCUR VICTOR MANUEL,11127626971
N,Beb.Emb.Sab A V.Manz Salome Sublime 1°,1,RSAJ19I4908,9/10/2018,12108120,ACOSTA TORRES ROSALINA,BETANCUR VICTOR MANUEL,11127626971
N,Beb.Emb.Sab Uva Mosca.Salom Sublime 1°,1,RSAJ19I4908,9/10/2018,12108120,ACOSTA TORRES ROSALINA,BETANCUR VICTOR MANUEL,11127626971
N,V. Esp. Blanco Sublime,6,INVIMA 2005L-0002187,20/02/2025,15003131,ACOSTA TORRES ROSALINA,BETANCUR VICTOR MANUEL,11127626971
N,V. Esp. Rosado Sublime,6,INVIMA 2005L-0002187,20/02/2025,15003131,ACOSTA TORRES ROSALINA,BETANCUR VICTOR MANUEL,11127626971
N,V. San Lucas Pasito Tinto,6,INVIMA2021LM-0011310,21/10/2026,22036645,VINOS Y LICORES DE SANTANDER S.A.S.,BETANCUR VICTOR MANUEL,11127626971
N,V. Sublime,6,INVIMA 2008L-0004019,25/10/2028,18042978,ACOSTA TORRES ROSALINA,BETANCUR VICTOR MANUEL,11127626971
N,V. Sublime (Vyls),6,INVIMA 2008L-0004019,25/10/2028,22033307,VINOS Y LICORES DE SANTANDER S.A.S.,BETANCUR VICTOR MANUEL,11127626971
N,V. Sublime Esp. Blanco (Vyls),6,INVIMA 2005L-0002187,20/02/2025,22033060,VINOS Y LICORES DE SANTANDER S.A.S.,BETANCUR VICTOR MANUEL,11127626971
N,V. Sublime Esp. Rosado (Vyls),6,INVIMA 2005L-0002187,20/02/2025,22033060,VINOS Y LICORES DE SANTANDER S.A.S.,BETANCUR VICTOR MANUEL,11127626971
N,V. B. Rosalem,6.13,INVIMA 2019L-0009786,5/02/2029,19001015,VILLEGAS PEÑA PEDRO LUIS-,VILLEGAS PEÑA PEDRO LUIS-BOD. DEL NORTE,11162363720
N,V. Blanco Bodegas Del Norte,12.16,INVIMA 2019L-0009877,19/03/2029,19006897,VILLEGAS PEÑA PEDRO LUIS-,VILLEGAS PEÑA PEDRO LUIS-BOD. DEL NORTE,11162363720
N,V. Blanco Rosalem,6.13,INVIMA 2019L-0009786,5/02/2029,19001015,VILLEGAS PEÑA PEDRO LUIS-,VILLEGAS PEÑA PEDRO LUIS-BOD. DEL NORTE,11162363720
N,V. Blanco. Rosalem,6.13,INVIMA 2019L-0009786,5/02/2029,19001015,VILLEGAS PEÑA PEDRO LUIS-,VILLEGAS PEÑA PEDRO LUIS-BOD. DEL NORTE,11162363720
N,V. Rosado Bodegas Del Norte,12.16,INVIMA 2019L-0009877,19/03/2029,19006897,VILLEGAS PEÑA PEDRO LUIS-,VILLEGAS PEÑA PEDRO LUIS-BOD. DEL NORTE,11162363720
N,V. Rosado Rosalem,6.13,INVIMA 2019L-0009786,5/02/2029,19001015,VILLEGAS PEÑA PEDRO LUIS-,VILLEGAS PEÑA PEDRO LUIS-BOD. DEL NORTE,11162363720
N,V. Rosado Rosalem,6.13,INVIMA 2019L-0009786,5/02/2029,19001015,VILLEGAS PEÑA PEDRO LUIS-,VILLEGAS PEÑA PEDRO LUIS-BOD. DEL NORTE,11162363720
N,V. Rosado Rosalem,6.13,INVIMA 2019L-0009786,5/02/2029,19001015,VILLEGAS PEÑA PEDRO LUIS-,VILLEGAS PEÑA PEDRO LUIS-BOD. DEL NORTE,11162363720
N,V. Tinto Bodegas Del Norte,12.16,INVIMA 2019L-0009877,19/03/2029,19006897,VILLEGAS PEÑA PEDRO LUIS-,VILLEGAS PEÑA PEDRO LUIS-BOD. DEL NORTE,11162363720
